,new_cases
19730,0
67289,1
23415,1
48625,1
31605,1
11504,1
42279,1
11081,0
65085,1
75293,1
59351,0
71342,1
446,1
47881,1
29694,1
63674,1
59452,0
65855,1
25834,0
69347,0
72440,1
65716,0
63257,1
31918,1
66257,1
76013,1
41746,1
12702,1
53366,1
32904,1
63523,1
15255,1
52761,1
5522,0
57068,1
62511,1
74641,1
14710,1
2679,0
9030,1
52965,1
15587,1
49166,1
74936,1
23293,0
39733,0
5223,0
74888,1
52261,1
70486,1
14757,1
22647,1
38956,1
43536,1
7324,1
28119,0
43931,1
76467,1
46317,1
12136,1
70238,1
64751,0
68856,1
15215,1
60009,1
76055,1
32026,1
51741,1
8189,0
34071,1
1422,1
42046,0
39172,0
23174,1
69862,1
16648,1
26435,1
73896,0
53732,0
53288,1
44652,1
45040,1
15662,0
72553,1
57706,0
75009,1
3308,1
17315,1
29944,1
55765,1
55191,1
61505,1
47033,1
68554,0
11923,1
29762,1
46382,1
21911,0
31271,1
28681,0
61951,1
43047,1
18029,1
1633,0
74175,0
39707,0
61777,1
45204,1
38923,1
53165,1
13249,1
48118,0
4079,1
56412,1
62064,1
66127,1
55542,1
67844,1
56646,1
64983,0
58246,0
27805,1
2888,1
51544,1
27966,0
19043,1
21267,1
24492,0
32005,1
29338,0
64063,1
33735,1
61537,1
273,1
66683,0
20938,1
6266,1
33863,0
759,1
44730,1
68046,1
25484,0
40250,0
60811,1
53081,1
23011,1
45600,1
70883,1
60595,1
46582,1
12957,0
58831,1
29916,0
27611,1
22893,1
18842,1
23106,1
51787,1
64841,1
28761,1
34513,1
2873,1
943,1
38834,1
45663,1
29886,1
15039,1
21109,1
68835,0
65588,1
14237,1
63098,1
29239,1
19370,1
22629,1
18028,1
73502,1
46195,0
39923,1
64835,1
72176,1
19711,0
63250,1
60928,1
20468,1
56755,0
6528,0
35823,1
36216,1
44642,1
73658,1
75130,1
63604,1
7953,0
7554,0
17320,1
50994,1
25767,0
32018,1
74456,1
18048,1
23602,1
29578,1
20586,1
51435,1
28465,1
27646,1
64223,1
16809,1
2238,1
40152,0
21089,1
39946,1
73536,1
35936,1
13287,1
69295,0
2059,1
61055,0
19821,0
37885,0
74265,0
11535,0
23598,1
40341,1
48945,0
57220,1
64770,0
72568,1
59097,0
23351,1
191,1
43720,0
9023,1
12743,1
63104,0
7225,1
9697,0
12681,1
25140,1
56545,1
24954,1
57508,1
74638,1
70126,1
38739,1
21631,0
49801,0
30282,1
34382,1
44726,1
57081,1
55378,1
13842,1
30335,1
71453,1
75057,1
61327,1
49798,0
60295,1
67139,1
27498,1
60431,1
12107,0
22989,1
20617,1
44441,0
62342,0
64414,0
66070,1
58665,0
8972,1
75281,1
31221,1
5086,1
16754,1
64654,1
5843,1
17372,1
59916,0
8454,0
28059,0
47274,1
39835,1
44316,0
74011,0
64430,0
17030,1
57301,1
55590,1
22379,1
63007,0
36962,1
46100,1
76274,0
62455,1
45684,1
63599,1
74776,0
49873,1
45668,1
56654,1
2165,1
74421,1
11986,0
61079,0
18552,1
48783,1
53224,1
3342,1
13152,1
24606,0
60607,1
53990,1
63405,1
39192,0
23503,1
63196,0
7321,1
22037,0
49017,1
71998,1
14752,1
33137,1
37954,0
55287,1
17554,1
35448,1
3377,1
76152,1
44281,0
10643,1
40446,1
41796,1
9367,1
72611,1
19543,0
1805,1
33868,0
20406,1
38537,1
17462,1
61980,1
4422,1
58542,0
58314,1
25922,0
31981,1
44432,0
26565,1
20686,1
56346,1
29726,1
48333,1
51093,1
67459,1
20574,1
70038,1
13373,0
65316,1
10950,1
6484,0
6819,1
7705,0
54117,1
24112,1
43595,0
37601,1
3319,1
34383,1
66404,1
35145,1
28654,1
65781,0
48989,1
59396,0
58572,0
60292,1
24205,0
51228,1
12278,1
14081,1
47196,1
48256,1
40722,1
43627,0
32077,1
19593,0
45847,0
76387,1
60264,1
48050,0
40973,1
52653,1
55118,1
37866,0
72246,1
62171,1
1842,1
46918,1
10512,0
73034,1
49126,1
4346,1
59835,1
70020,1
75486,1
28092,0
31274,1
9869,1
26882,1
69546,0
5512,1
28583,1
43948,1
31698,1
3181,1
76613,1
52379,1
114,1
8194,0
62723,0
12590,1
31067,1
2338,0
27767,1
5012,1
51882,1
32453,0
60906,0
33906,0
22230,1
14119,1
14511,1
73935,0
68348,1
34428,1
29771,1
69746,1
12258,0
39671,0
18585,0
46152,1
70000,1
39417,1
29368,0
30414,1
76088,1
63654,1
29303,0
62740,0
8237,0
33726,1
29693,1
74977,1
55580,1
44768,1
1603,1
5882,1
62650,0
38868,1
16343,0
42445,0
47476,1
65866,1
70733,1
41464,1
30547,1
40575,1
53357,1
28362,1
75690,1
71077,1
21043,0
24370,1
43990,1
4984,1
66597,0
9853,1
1370,1
45748,1
66595,1
50928,1
34458,1
25908,0
18829,1
72502,1
65535,1
6404,1
44597,1
16422,0
37888,0
28806,1
32677,1
65667,0
25942,0
11949,0
16657,1
6196,1
66372,0
27824,1
10904,1
49391,0
64412,1
18023,1
74534,1
72517,1
66489,1
15482,0
52981,1
41650,1
72819,1
30745,1
51262,1
62883,0
28974,1
45216,1
74950,1
26516,1
20730,1
57982,0
1246,1
2996,1
52939,1
19912,1
47256,1
75979,0
9856,1
70875,1
2493,0
71589,1
62628,1
73146,0
43416,1
32411,0
13308,1
40886,1
46203,0
14964,1
39747,0
3292,1
70237,1
57933,0
57605,0
45559,1
33801,1
48774,1
69004,1
21709,0
58332,0
71161,1
26168,0
66339,1
29755,1
67970,0
49032,1
63442,1
67871,0
45424,0
75369,1
8409,1
71670,1
28567,1
64185,1
72454,1
14615,1
50927,1
43252,1
74257,0
47023,1
64191,1
17172,1
63727,1
44454,0
17348,1
66790,0
68937,1
20873,1
48574,1
4735,1
48501,1
12760,1
58225,1
36826,1
72254,1
10099,1
21136,1
10530,0
31112,1
55102,1
76602,1
5005,1
70223,0
12064,1
56814,1
36350,0
59356,0
51090,1
1424,1
50507,1
19778,0
14050,1
35045,1
7538,0
26963,1
62049,1
51546,1
32303,0
26033,1
128,1
73611,1
44087,1
11420,0
29102,0
48577,1
52983,1
73873,0
5205,1
69548,1
23400,1
15033,1
33901,0
13548,0
32075,1
32378,0
26103,0
35692,1
33923,1
15013,1
689,1
18820,1
1003,1
17961,1
27053,1
54965,1
2727,1
70156,1
60219,1
39943,1
3711,1
57074,1
34559,1
23090,1
3425,1
25240,1
11067,0
55859,1
10307,0
49908,1
36653,1
42152,1
73380,1
67190,1
25880,0
55297,1
10182,1
45576,1
59209,1
62057,1
51078,1
42697,1
62968,1
15315,1
39472,0
20297,1
41194,1
44634,1
20913,1
59649,1
66119,1
55594,1
10783,1
35347,1
41275,0
56002,1
53783,1
57741,0
21374,0
30065,0
54223,1
49843,0
72425,1
53116,1
33968,1
74488,1
29736,1
25802,0
27964,0
32825,1
4635,1
19597,0
22799,1
46043,1
76414,1
29531,1
72614,1
10630,1
14320,1
75112,1
914,1
40988,1
69921,0
73317,1
504,1
51665,1
16686,1
9126,1
14552,1
61163,1
36736,1
11141,1
18621,1
54998,1
13822,1
21898,0
3085,1
55994,1
32052,1
6916,1
25214,1
57213,1
39392,0
44079,1
68115,1
60916,0
32498,0
46661,1
41254,0
56265,1
4584,1
21920,0
41020,1
32393,0
16100,1
72029,1
23048,1
55725,1
68870,1
35283,1
39250,0
66872,1
6837,1
15683,0
11435,1
29524,1
22710,1
75072,1
9844,0
50922,1
74260,0
45286,1
26683,1
61225,1
26096,0
8188,0
44304,0
2449,0
58155,1
6059,1
70957,1
31004,1
52159,1
52084,1
19496,1
2776,0
75919,1
6921,1
16423,0
70085,1
71573,1
55319,1
56040,1
55712,1
75789,0
6790,1
68478,0
70169,1
62097,1
54977,1
21075,1
21490,0
29555,0
12071,0
31148,0
50367,1
65187,0
10218,1
61706,1
22367,1
3840,1
50030,1
32590,0
39672,0
9634,0
67923,1
47643,1
72783,1
43288,0
72305,1
68467,0
35621,1
47092,1
30605,0
19811,0
70591,1
2195,1
40962,1
34769,1
55990,1
29117,0
17295,1
69442,0
49096,0
42289,1
40312,1
50689,1
24891,1
58138,1
7677,1
48789,1
46108,1
69067,1
35038,1
18893,0
31563,1
22638,1
76370,1
42153,1
1438,1
16275,0
44044,1
55061,1
11993,0
11272,1
60255,1
11661,1
74626,1
26068,0
70288,1
54791,1
756,1
52556,1
74878,1
31916,1
7376,1
68293,0
48467,1
26869,1
979,1
24628,0
71930,1
53435,1
39320,1
73839,0
63066,0
6468,0
37139,1
6334,1
5841,1
31179,0
39243,0
69538,1
63911,1
38687,1
2309,1
69314,0
44902,1
36618,1
5897,1
37374,1
23561,1
18314,1
30051,0
35727,1
67474,1
23436,1
73623,1
6479,0
13694,1
75354,1
52835,1
26115,1
60905,0
66136,1
21272,1
32978,1
20626,1
43754,0
33354,1
36352,1
25606,0
7323,1
1197,1
76405,1
15781,0
73208,1
44402,0
16446,1
400,0
19540,0
49861,1
12640,1
58276,1
51419,1
36932,1
67540,1
29112,1
10430,0
37928,0
23976,1
38932,1
21850,0
5907,1
59133,0
36739,1
35218,1
23568,1
69581,1
5981,0
38401,1
65622,0
47870,1
33129,1
71577,1
5860,1
65325,1
21939,1
26142,1
38954,1
63002,0
72829,1
39076,0
71773,1
38124,0
49466,1
44862,1
69704,1
44613,1
55274,1
2330,1
52187,1
14967,0
48583,1
1372,1
76297,0
9169,1
38706,1
69941,0
63431,1
44632,1
40700,1
3137,1
31462,0
43483,1
45801,0
39799,1
40101,0
36221,1
26625,0
74298,0
20756,1
43873,1
9090,1
4663,1
474,1
45979,0
55851,1
20443,1
76521,1
52012,1
10329,0
22048,1
5137,1
52696,1
57192,1
60476,1
34011,1
18500,1
46006,1
73836,0
59109,1
49536,1
50745,1
25304,1
8865,1
58322,0
48667,1
30959,1
13757,0
42184,1
50446,1
46459,1
43253,1
16280,1
64008,0
23650,1
75711,1
36576,1
36861,1
5013,1
34242,1
64329,1
42064,1
2494,1
41436,1
36430,1
40103,1
15694,1
42150,1
50356,1
70146,1
56639,1
37727,1
47337,1
4232,1
24665,0
29847,1
5182,1
41210,1
56822,1
75117,1
44650,1
47964,1
17095,1
15219,1
31214,1
74635,1
27034,1
8590,0
17998,1
17486,1
36835,1
31542,1
55682,1
45551,0
57288,1
61874,1
49558,0
3027,1
4510,1
50152,1
65104,1
58284,1
70736,1
10852,1
23056,1
9405,1
34035,1
69294,0
70694,1
26343,1
15177,1
23343,1
75901,0
55931,1
54275,1
28597,0
73858,0
51615,0
3559,1
29914,1
39474,0
50882,1
21986,0
33252,1
68329,1
15152,1
50380,0
40206,0
28953,1
14818,1
1413,1
60386,1
43323,0
33261,1
11615,1
28011,0
70131,1
49823,0
28723,0
68142,1
40344,1
65934,0
50792,1
17212,1
56994,1
67925,1
28966,1
73480,1
37218,1
63490,1
12608,1
59168,0
63626,1
66763,1
71258,1
27986,0
31167,0
70825,1
63592,1
61140,1
72172,1
21363,1
24888,1
74367,1
9889,1
56215,1
46649,1
4143,1
68429,0
39659,0
43504,1
14998,1
23947,1
73999,0
2730,1
50724,1
31816,1
56623,1
36456,1
25447,1
37291,1
36685,1
16435,0
51233,1
68923,0
27900,0
66480,1
54308,1
52303,1
54559,1
8923,1
45014,1
29857,0
11983,0
26750,1
38298,1
43509,1
62423,1
32723,1
30450,0
73870,0
4361,1
8449,1
5904,1
6340,1
64285,1
64837,1
66602,1
46377,1
63532,1
3001,1
66198,1
47706,0
40703,1
6399,0
29758,1
8193,0
46417,1
26404,1
1081,1
71129,1
23755,1
22033,0
28068,0
38874,1
52086,1
55782,1
54365,0
30179,1
75091,1
33711,1
32134,1
31418,1
45374,0
5601,1
30167,1
69992,0
57583,0
41594,0
59224,0
8854,1
69818,1
1491,1
53396,1
26538,1
3886,1
16341,1
47896,1
630,1
39562,1
27581,1
47974,1
74324,1
380,1
33817,1
51260,1
3335,1
5326,0
9728,0
18945,1
39209,1
50619,1
60981,0
7110,1
13443,0
17826,1
40826,1
72292,1
29568,1
43812,1
11307,1
62337,0
73991,0
44424,0
2086,1
52609,1
45484,0
73218,1
2913,1
45086,1
11293,1
52889,1
9667,0
37342,1
17479,1
74054,0
68629,0
3585,1
12900,1
68599,0
28673,0
20230,1
39014,0
67929,1
16048,0
32416,0
54481,1
1181,1
22192,1
20668,1
54130,1
35153,1
8341,0
46484,1
44305,1
69138,0
61798,1
54192,1
58180,1
34491,1
784,1
27997,0
57066,1
49019,0
19922,1
14170,1
24777,1
14377,1
43823,1
13466,1
33353,1
61955,1
26856,1
40191,0
38828,1
7000,1
61989,1
35559,0
75636,1
27485,1
41503,1
5199,1
17992,1
32246,1
35636,0
5712,1
40223,0
41511,0
72456,1
64295,1
40107,0
13215,1
56340,0
26969,1
63984,1
5548,0
37578,1
43128,1
7055,1
8952,1
67997,1
71587,1
52399,1
24456,0
5619,1
57370,1
9411,0
59057,1
38784,1
1219,1
45839,0
17370,1
11133,0
27831,1
2880,1
15460,0
19242,0
7149,0
17655,0
26192,1
75807,0
45843,1
34465,1
12635,1
71899,1
70030,1
39473,1
2782,0
2780,0
2373,0
11608,1
68506,0
2626,0
63594,0
50873,1
68458,0
46635,1
17583,1
52034,0
11652,0
12229,0
3208,0
12694,1
71252,1
63420,1
55336,1
67218,0
67473,1
25076,0
14740,1
64064,1
48219,1
49181,1
73485,1
46953,0
5775,1
52457,1
55015,1
43182,0
8781,1
42181,1
16342,1
6552,1
10570,0
30989,1
4468,1
57143,0
9284,1
34479,1
58955,0
28157,0
13069,1
1213,1
24332,0
62321,1
48014,1
38160,0
42350,1
24872,1
66441,1
836,1
28010,0
76158,1
21020,1
65023,1
69744,1
61491,1
3826,1
40913,1
24947,1
15257,1
24621,0
18662,1
24179,0
38449,1
41624,0
59566,1
14304,1
29660,1
47048,1
28396,1
28902,1
57790,0
28888,1
67812,1
43927,1
56858,1
63666,1
33198,1
47725,0
73005,1
61042,0
40027,1
34978,1
27517,1
6931,1
1032,1
237,1
48691,1
51155,1
39010,0
3580,1
64304,1
22519,1
7277,1
74806,0
70385,1
28100,0
15159,1
56357,1
56163,1
18532,1
22177,1
49835,1
44410,0
862,1
40450,1
57551,1
32776,1
36619,1
40691,1
53278,1
35044,1
60856,0
6136,1
73860,0
45373,0
43650,0
60975,0
44658,1
24304,0
20525,1
65079,1
58539,0
4402,0
26949,1
29780,1
54410,1
59290,1
26396,1
51483,1
15176,1
39372,1
26213,1
69827,1
22495,1
45025,1
35263,1
54853,1
16431,0
27720,1
72066,1
40807,1
46817,1
35761,1
8405,0
21189,1
6293,1
40604,1
51855,1
32053,1
29081,0
61754,1
74863,0
42085,1
54289,1
7029,1
16629,1
33134,1
323,1
53963,1
61841,1
20212,1
73087,1
19080,1
75653,1
35040,1
65132,1
22284,1
72056,1
14592,1
54694,0
58569,1
41927,1
9985,1
45300,1
38327,1
15727,0
8703,0
75696,1
63598,0
58132,0
9389,0
33551,1
26562,1
33482,1
69033,1
20138,1
70226,1
15471,0
50607,1
71213,1
64521,0
47026,1
58273,1
36403,1
56475,1
68628,0
41645,1
74827,0
9187,1
48977,1
57235,1
6871,1
34877,0
44686,1
18012,1
11987,0
60441,1
473,1
39631,1
72952,1
8754,1
75868,1
14421,1
62487,1
13005,1
19243,1
69493,0
73101,1
16895,1
10562,0
34644,1
17502,1
43490,1
61867,0
45598,1
20728,1
12296,0
23058,1
43234,1
46058,1
22810,1
63669,1
42994,1
56647,1
45882,0
27496,0
13007,1
68536,0
73352,1
63509,1
56562,1
57780,0
11753,0
36328,1
23744,1
9266,1
1763,1
50086,1
57682,0
59100,1
75806,0
13724,0
73894,0
23692,1
5551,0
46670,1
11903,1
67746,1
38115,0
54075,1
40465,0
30113,1
10049,1
73141,0
25404,1
5832,1
7401,1
69495,0
18554,1
25300,1
52023,0
51064,1
38864,1
72228,0
28319,1
11045,1
65562,1
35419,1
68132,1
16384,1
61125,1
67303,1
68246,0
63860,1
23228,1
67447,1
21234,1
17695,0
6756,0
37633,1
45075,1
65941,0
72249,1
16093,1
45457,0
73036,1
39628,0
18391,1
16174,1
4878,1
5994,1
52192,1
12677,1
37523,0
67747,0
19313,0
4249,1
7437,1
66528,1
35459,1
21332,1
29561,1
5954,1
10454,0
8085,0
51535,1
43641,0
64557,1
8633,0
54762,0
68223,0
25018,1
3064,1
49327,0
38880,1
28691,0
52910,1
46942,1
501,1
29973,1
39087,1
30800,1
39146,1
43598,0
66716,0
6924,1
74803,0
1836,1
73398,1
37212,1
69130,0
10445,0
72183,1
45376,0
8777,1
13946,0
37770,1
38702,1
41718,1
43299,1
65789,1
4990,1
62298,1
28747,1
54442,1
30997,1
65181,0
68048,1
72227,0
38895,1
56933,1
75934,1
8147,0
15521,0
21704,1
43301,0
60615,1
35654,1
57267,1
8517,1
65135,1
23607,1
19306,0
3211,0
45125,1
54505,1
43943,1
6271,1
70160,1
75363,1
40182,0
19066,1
21562,0
25096,1
15623,1
67380,1
52792,1
15292,1
21843,0
66310,1
22602,0
50080,1
30658,0
4869,1
64809,1
15774,0
59691,1
69001,1
72371,1
76380,1
15887,0
73849,0
35758,1
35977,1
57585,0
14791,1
61524,1
1139,1
962,1
40859,0
76199,1
23037,1
43590,0
75116,1
8426,1
20186,1
5660,1
28249,0
8082,0
26097,0
37229,1
51811,1
15869,0
21508,0
24572,0
26342,1
12970,0
74987,1
17389,1
45466,0
67663,0
48144,0
11977,1
779,1
61058,0
55253,1
54994,1
53999,1
27368,1
41109,1
58040,0
74254,0
8398,0
72063,1
19175,1
53955,1
22227,1
56739,0
27308,0
34175,1
10055,1
22304,1
43302,1
37568,1
24938,1
26837,1
61320,0
49127,1
46010,1
75629,1
7890,1
39318,0
949,1
44366,1
39610,0
31111,1
26661,1
66451,1
18367,1
75295,1
53925,0
2499,0
53001,1
219,1
44881,1
24863,1
51794,1
31180,1
14042,0
53388,1
399,0
37552,1
57629,0
40578,0
15483,0
28799,1
51499,1
53356,1
18795,1
28778,1
60581,1
65353,1
59391,1
70995,1
8959,1
63362,1
25211,1
72403,1
54246,1
57902,0
64194,1
8974,1
24134,1
7440,1
30610,0
40915,1
73908,0
33566,1
5026,1
23873,1
16828,1
42877,1
54151,1
72087,1
7991,1
1990,0
3080,1
3593,1
74308,0
16394,0
14981,1
25904,0
48405,1
68476,0
48615,1
47902,1
26434,1
22895,1
29131,1
51164,1
27362,1
60065,1
39664,1
21594,0
25486,0
14769,1
54161,1
75949,1
52302,1
42978,1
50214,1
72859,1
68141,1
62612,1
16402,1
29399,0
31961,1
76391,1
70378,1
4859,1
75358,1
2114,1
16129,1
58037,0
20716,1
68520,0
23851,1
39,1
3288,1
69863,1
57137,0
74443,1
51762,1
20512,1
8658,0
44125,1
30925,1
16801,1
59121,1
55635,1
43514,1
58846,1
31588,1
58659,1
23180,1
44022,1
10706,1
17113,1
4563,1
69386,0
46663,1
7780,1
72775,1
7727,1
61963,1
71427,1
12395,0
64219,1
59509,1
69592,1
67157,1
4810,1
43245,1
71984,1
4665,1
24801,1
74130,0
23790,1
39864,1
7340,1
52359,1
48081,0
30703,1
69253,0
70693,1
27344,1
30948,1
71636,1
31089,1
72836,1
14664,1
44701,1
65014,1
41868,1
68592,0
33807,1
50443,1
19031,1
19172,1
16706,1
46388,1
19277,0
73728,1
28303,0
20314,1
70804,1
31142,0
74364,1
60164,1
74204,0
67561,0
32649,0
34257,1
9769,1
61187,1
49872,1
20727,1
27159,1
70013,1
44302,0
10684,1
46829,1
47286,1
52584,1
44603,1
74991,1
31806,1
34666,1
7251,1
1230,1
51648,1
61129,1
62893,1
57012,1
2941,1
31524,1
47323,0
53277,1
59933,1
12153,0
44581,1
72004,1
67392,1
58794,1
940,1
70324,0
6963,1
29704,1
18818,1
11906,0
47821,1
47129,1
46398,1
67414,1
13143,1
38878,1
50817,0
4012,1
16332,1
1326,1
33601,1
29026,1
40360,1
64766,0
6527,0
58660,0
73188,1
50542,1
33874,0
33432,1
55228,1
53914,0
20980,1
60886,0
70975,1
74639,1
18109,1
47677,0
40585,0
25948,1
21674,0
19714,0
2992,1
37348,1
51776,1
31306,1
64396,1
67031,1
32290,0
75516,1
52030,0
27741,1
8107,0
42206,1
8018,1
33140,1
40567,1
12791,1
75229,1
8248,0
72830,1
6990,1
21358,1
26827,1
65504,1
22051,0
457,1
62488,1
57222,1
5266,1
75944,1
55608,1
34912,1
56658,1
2350,0
39636,1
62622,1
20667,0
2351,0
54561,1
57970,0
12042,1
16046,0
7278,1
50427,1
20355,1
38914,1
72072,1
75765,0
3451,1
59764,1
46853,1
26735,1
33842,1
28971,1
70651,1
57843,0
39980,1
38473,1
8667,0
55548,1
8579,0
66352,0
48375,1
35836,1
63495,1
45642,0
69185,0
36466,1
20713,1
39324,0
38950,1
45030,1
76547,1
8557,1
22079,1
32564,0
40780,1
31191,0
44866,1
44955,0
37501,1
61255,1
62978,0
10284,0
2997,1
56337,1
6961,0
22561,0
27756,1
12800,1
54586,1
29479,1
41358,1
69045,1
71262,1
14894,1
11265,1
8676,1
20066,1
3173,1
4072,1
2556,0
30470,1
36426,1
39068,1
2189,1
28684,0
71931,1
52754,1
7823,1
11527,1
18713,1
62803,0
41360,1
56327,1
35715,1
43242,1
36766,1
76095,1
32713,1
17122,1
73535,1
2771,0
1671,0
7255,1
68953,1
28275,0
57536,0
53690,1
9276,1
60080,1
37200,1
12035,1
14369,1
58577,0
15722,1
69155,0
27801,1
32855,1
5343,1
76132,1
75708,0
11458,0
6284,1
32922,1
33020,1
8857,1
62275,1
3524,1
26695,1
28550,1
71552,1
5070,1
62490,1
75506,1
4785,1
46946,0
10658,1
69488,0
46844,1
30439,1
39061,1
52155,1
3235,1
18661,1
18607,0
15871,0
11417,0
16222,1
7518,1
11372,0
17836,1
55145,1
28292,0
44669,1
23530,1
71116,1
75357,1
37687,1
69125,0
34897,1
55314,1
68233,0
63199,0
42673,1
61059,1
29174,0
68540,0
37612,1
16034,0
52637,1
76529,1
67252,0
51442,1
50267,1
29085,1
68777,1
1574,1
66565,1
54178,1
51774,1
56582,1
49246,1
5491,1
34193,1
30153,1
44681,1
11006,1
29690,1
2638,0
29252,0
32949,1
63989,0
42149,1
43430,1
36363,1
60961,0
788,1
45637,1
19027,1
26129,1
9691,0
7285,0
212,1
56124,1
66265,1
36515,1
63623,1
48541,1
8473,0
44027,1
36038,1
64934,0
53174,1
50176,1
50339,1
44670,1
76214,1
1035,1
13202,1
21994,0
45138,1
7545,0
5157,1
452,1
41998,1
23642,1
29219,0
12255,1
10585,0
20535,1
39728,0
69309,0
69566,1
44718,1
44195,0
10700,1
32912,1
32197,1
52577,1
46356,1
37237,1
66859,1
72255,1
59689,1
38146,0
54611,0
19273,0
29215,0
37023,1
34423,1
4363,1
53612,0
54074,1
49880,1
19428,1
19719,1
12024,0
60153,1
33182,1
58540,0
22543,0
76578,1
2437,0
61983,1
21503,0
33338,1
44758,1
48023,1
8750,1
23716,1
20540,1
6578,0
72336,1
11673,1
48250,1
30834,1
8506,0
34545,1
35043,1
21479,0
24705,1
69777,1
68637,0
68868,1
73004,1
730,1
28929,1
49740,1
33982,1
4591,1
8979,1
31273,1
5398,1
75359,1
18045,1
26537,1
34918,1
58429,0
5667,1
7641,0
45917,0
50524,1
16703,1
56760,1
22509,1
15179,1
62179,1
20652,0
17784,1
74711,0
43015,1
67547,0
3179,1
63900,1
62758,0
72679,1
67134,0
30202,0
31933,1
50179,1
70622,1
31361,1
44491,0
50095,1
75554,0
53199,1
52970,1
75723,0
68579,0
75055,1
53120,1
37511,1
65097,1
72791,1
47157,1
4337,1
35850,1
47957,1
46518,0
73194,1
34990,1
14000,1
48471,0
19869,0
57974,0
30464,1
971,1
32751,1
56806,1
10118,1
46577,1
34199,1
5169,1
24758,1
72896,1
18502,1
456,1
39402,1
38590,1
57892,0
33753,1
28763,1
33900,0
14777,1
76412,1
70715,1
22156,0
17631,1
61159,1
47855,1
70723,1
74774,0
42099,1
17049,1
48726,1
65159,1
10835,1
5809,1
11890,0
54188,1
21616,1
1696,0
60873,0
48262,1
54449,1
37205,1
57349,1
10784,1
29335,0
26101,1
19090,1
54802,1
53662,0
9484,0
71506,1
33533,1
50342,1
4066,1
48823,1
67678,0
63793,1
28206,0
74027,0
5090,1
21210,1
27614,1
7844,1
33232,1
10085,1
5821,1
59200,0
59269,1
44037,1
15355,1
63316,1
51067,1
72596,1
67885,0
41812,1
10735,1
61907,1
30896,1
44323,0
75618,1
70176,1
13674,0
9381,1
49364,0
12184,0
48418,1
63751,1
32386,0
39565,1
56745,0
47843,1
69793,1
43012,1
6366,0
20340,0
33054,1
26535,1
58458,0
13039,1
21733,0
43462,1
54563,1
61072,1
73078,1
42033,1
379,0
22675,1
66283,1
36730,1
47200,1
43530,1
3304,1
12553,0
27006,1
7281,1
46425,1
36194,1
28809,1
16338,0
21158,1
50846,1
52819,1
34740,0
7979,1
75503,1
44856,1
3803,1
15041,1
63189,0
59591,1
1465,1
35858,1
12273,1
59235,0
47846,1
41021,1
47625,1
25771,0
11052,1
34901,1
40366,1
31903,1
57683,0
3026,1
16030,1
72053,1
22201,1
62810,0
43932,1
40885,1
76059,1
18718,1
53658,0
45935,0
68666,0
61450,1
56542,1
58693,0
37281,1
441,1
40368,1
64517,0
30223,1
37246,1
30813,1
902,1
71801,0
5319,0
50480,1
72205,1
67559,0
8930,1
24876,1
48972,0
14811,1
37816,1
41102,1
36004,1
19214,1
28244,0
13931,0
2286,1
54500,1
15274,1
40354,1
369,1
51852,1
71771,1
35894,1
4160,1
29198,1
30991,1
32226,1
58816,1
50392,0
75736,0
60901,0
34797,1
27999,0
52915,1
74148,0
31355,1
49276,0
49265,0
49662,1
7427,1
39011,0
54227,1
53607,0
47533,1
29207,0
53877,0
67352,1
32721,1
28858,1
37292,1
22396,1
65046,0
20920,1
68000,1
54444,1
70527,1
38675,1
65180,1
13821,0
10034,1
56311,1
10089,1
60618,1
32051,1
71497,1
54574,1
29280,0
16299,1
23913,1
59920,0
12044,0
29674,1
6942,1
68168,1
15149,1
74108,0
61532,1
1945,1
51723,1
29994,1
40306,0
51639,1
13519,1
6936,1
39065,1
15812,0
8297,0
75877,1
19264,1
19568,0
16936,1
53344,1
274,1
19120,1
62159,1
49969,0
42627,1
55784,1
10193,1
52422,0
56600,1
41403,1
9920,1
58199,0
3057,1
66424,1
52138,1
41599,0
6682,1
11980,0
20882,1
8225,0
26668,1
66445,1
1764,1
40607,1
25172,1
69676,1
60092,1
58362,0
48221,1
28221,0
17236,1
18360,1
23699,1
51930,1
444,1
64679,1
4129,1
52058,1
57476,1
39246,1
51461,1
22906,1
48887,1
71004,1
25502,1
54484,1
34768,0
65440,1
73189,1
43887,1
17326,1
75377,1
68108,1
22041,0
69737,1
42499,1
42384,1
38716,1
12617,1
44622,1
24909,1
52250,1
15279,1
50168,1
23680,1
24032,1
11468,0
75568,1
1380,1
48441,1
25690,0
68929,1
7161,1
10566,0
32724,1
51654,1
28458,1
45533,1
56534,1
30256,1
64004,0
12662,1
22719,1
5252,0
41827,1
44716,1
4421,1
55376,1
50221,1
10746,1
23941,1
60694,1
68421,0
55245,1
49224,1
52846,1
51110,1
24895,1
33608,1
43951,1
25631,0
51106,1
5757,1
6188,1
31970,1
49081,0
16379,0
50208,1
65492,1
75283,1
10062,1
57161,1
57250,1
20665,1
52371,1
39575,1
54038,1
25389,1
54430,1
73302,1
26319,1
40299,1
27852,1
13876,1
24910,0
56003,1
15147,1
65537,1
7168,1
54493,1
45781,0
17643,1
69668,1
41626,0
18566,0
61329,1
47070,1
40414,1
14527,1
43685,0
18479,1
54058,1
39559,1
55117,1
44459,0
29103,0
41597,0
19536,0
11751,0
50984,1
69053,1
4475,1
45683,1
70275,1
30890,1
68275,0
72875,1
3702,1
56648,1
8987,1
